1," Rising consumer disposable income, spur in golf tourism, growing popularity of the sport, and development of golf courses across the world are some of the prominent factors driving the growth"
0,"Golf is played by more than 60 million people, in more than 130 countries from six continents"
0, The International Golf Federation organizes various programs and events across the world to attract millions of people of all ages to the game
0," With the addition of the sport in the Olympic Games, there is a sudden rise in the number of golfers across the world"
1,The number of young golfers has substantially increased in last few years leading to the purchase of various golf kits
1, This is one of the major reasons driving the demand for golf equipment
1, The substantial rise in the demand is also due to the increasing income of the middle class population and the number of female golfers over the last few years
0,"However, hectic schedules in young consumer group leads to increase in number of indoor games thus, hampering the demand"
1," Furthermore, high membership charges of the golf courses are also impeding the product demand globally"
0,"In addition, online discounts on the product can propel the demand in near future"
0, Rising popularity of golf among wealthy and upper class population is projected to bode well for the product demand in the forthcoming years
1, Increasing number of golf courses due to increasing golf tourism can further fuel the demand
0,"On the basis of distribution channel, the market is divided into sports goods retailers, online, and department and discount stores"
0," These retailers are generally present inside the golf courses thus, they generate the maximum revenue"
1," Furthermore, easy access, availability of the product, and variety are among the prominent factors for the segment growth"
1, These retailers also provide discount with the golf course membership which is also propelling the segment
0,"Apart from sports retailers, online is the fastest growing segment and is witnessing a significant CAGR of more than 4"
1," Faster delivery, discounts, assured dealers, and free replacements are among the prominent factor driving the growth"
1, Changing lifestyle along with increasing income of the middle-class population is driving the regional demand
1," In addition, inclination of the consumers towards leisure activities is further fueling the growth"
1," Rising popularity of the sport in the region, particularly in china after the golfer Feng Shanshan winning a bronze in 2016 Olympics, is the major factor propelling the regional market"
1," An increase in concerns related to health, body-image, self-grooming, and hygiene among men is the key factor driving the market"
0,The market has also witnessed notable mergers and acquisitions activity in the past five years
0," For instance, In September 2019, men’s skincare start-up Oars + Alps was acquired by SC Johnson, and Walker and Co manufacturer of Bevel, a shaving range for men, and was further acquired by Procter and Gamble in 2018"
0, The brand then launched a collection of skin and body care products in 2019
0,The recent Covid-19 outbreak has impacted the growth of the market for men’s personal care
1, An increase in the number of cases worldwide has led to a global lockdown and restricted supply chains
0," Consumer’s discretionary spending has reduced, and companies have been witnessing a behavioral shift towards safe and reliable products"
